Symbiodinium sp. PtAT1-11	species	Symbiodiniaceae
Thalictrum rubescens	species	Ranunculaceae
Epulorhiza sp. Van44	species	Tulasnellaceae
Butyriboletus roseoflavus	species	Boletaceae
Lathyrus quinquenervius	species	Fabaceae
Dentiscutata savannicola	species	Gigasporaceae
Porpoloma	genus	Tricholomataceae
Memnoniella	genus	Stachybotryaceae
Coreopsis major	species	Asteraceae
Habenaria balansae	species	Orchidaceae
Rhizocybe vermicularis	species	Tricholomataceae
Lysionotus chingii	species	Gesneriaceae
Angophora exul	species	Myrtaceae
Culicoides grisescens	species	Ceratopogonidae
Asplenium normale	species	Aspleniaceae
Trichomonas sp. LAL-2010	species	Trichomonadidae
Tetradesmus	genus	Scenedesmaceae
Correa backhouseana	species	Rutaceae
Syzygium maire	species	Myrtaceae
Areca tunku	species	Arecaceae
Carpolobia alba	species	Polygalaceae
Cortinarius badiolaevis	species	Cortinariaceae
Talaromyces echinosporus	species	Trichocomaceae
Epithema	genus	Gesneriaceae
Syngamus taiga	species	Syngamidae
Veratrum stenophyllum	species	Melanthiaceae
Opisthostoma jucundum	species	Diplommatinidae
Cordyceps sp. BCC12839	species	Cordycipitaceae
Rosulabryum capillare	species	Bryaceae
Scaevola balansae	species	Goodeniaceae
Festuca pseudovina	species	Poaceae
Schismatoglottis tecturata	species	Araceae
Lecythis zabucajo	species	Lecythidaceae
Bothia	genus	Boletaceae
Sutrina garayi	species	Orchidaceae
Plagiochila punctata	species	Plagiochilaceae
Tuber mesentericum	species	Tuberaceae
Maxillaria yanganensis	species	Orchidaceae
Malesherbia tenuifolia	species	Passifloraceae
Hemicriconemoides chitwoodi	species	Criconematidae
Cyananthus incanus	species	Campanulaceae
Symbiodinium sp. 1635	species	Symbiodiniaceae
Glossina	genus	Glossinidae
Colletotrichum sp. HT10	species	Glomerellaceae
Herpetomonas puellarum	species	Trypanosomatidae
Ampelomyces sp. D4	species	Leptosphaeriaceae
Australopyrum retrofractum	species	Poaceae
Pseudobersama mossambicensis	species	Meliaceae
Gyrodactylus notatae	species	Gyrodactylidae
Ramularia lactea	species	Mycosphaerellaceae
Croton medusae	species	Euphorbiaceae
Diplasiolejeunea ingekarolae	species	Lejeuneaceae
Hirtella glandulosa	species	Chrysobalanaceae
Glomus sp. 15 SUN-2011	species	Glomeraceae
Lepidium apetalum	species	Brassicaceae
Inga densiflora	species	Fabaceae
Scirrhia aspidiorum	species	Mycosphaerellaceae
Eucalyptus thamnoides	species	Myrtaceae
Sphaerophoraceae	family	Sphaerophoraceae
Urtica mexicana	species	Urticaceae
Melanconiella hyperopta	species	Melanconidaceae
Sonderina sp. 2-Lutzeyer s.n.	species	Apiaceae
Araucaria heterophylla	species	Araucariaceae
Porella platyphylloidea	species	Porellaceae
Salsola	genus	Chenopodiaceae
Disa extinctoria	species	Orchidaceae
Chondriolejeunea shimizui	species	Lejeuneaceae
Heterorhabditis megidis	species	Heterorhabditidae
Dictyosporium elegans	species	Dictyosporiaceae
Diplotomma	genus	Caliciaceae
Dodonaea madagascariensis	species	Sapindaceae
Resupinatus conspersus	species	Tricholomataceae
Campanula velata	species	Campanulaceae
Neotyphodium sp. IMGERS-PlotII b	species	Clavicipitaceae
Oesophagodontus robustus	species	Strongylidae
Suillus anomalus	species	Suillaceae
Symonanthus bancroftii	species	Solanaceae
Paphiopedilum tranlienianum	species	Orchidaceae
Oryza	genus	Poaceae
Maxillaria johannis	species	Orchidaceae
Kayea kunstleri	species	Calophyllaceae
Perkinsus chesapeaki	species	Perkinsidae
Clusia sp. JA 3588	species	Clusiaceae
Lalldhwojia	genus	Apiaceae
Julbernardia pellegriniana	species	Fabaceae
Dendrobium monticola	species	Orchidaceae
Hymenidium benthamii	species	Apiaceae
Geastrum floriforme	species	Geastraceae
Sabicea mexicana	species	Rubiaceae
Oxalis strigosa	species	Oxalidaceae
Tricholoma ustale	species	Tricholomataceae
Uromyces pisi	species	Pucciniaceae
Fagonia bruguieri	species	Zygophyllaceae
Puccinellia interior	species	Poaceae
Calvatia rubroflava	species	Lycoperdaceae
Phycomyces blakesleeanus	species	Phycomycetaceae
Oocystella oogama	species	Oocystaceae
Oxalis lichenoides	species	Oxalidaceae
Lentinaceae	family	Lentinaceae
Psychotria pritchardii	species	Rubiaceae
Embellisia sp. REF150	species	Pleosporaceae
Herbertia	genus	Iridaceae
Protoventuria alpina	species	Venturiaceae
Radiococcaceae	family	Radiococcaceae
Aschersonia calendulina	species	Clavicipitaceae
Embellisia sp. REF153	species	Pleosporaceae
Lyophyllum cf. decastes LIP PAM13112212	species	Lyophyllaceae
Lockhartia verrucosa	species	Orchidaceae
Xerocomus pruinatus	species	Boletaceae
Votomita guianensis	species	Melastomataceae
Schistidium dupretii	species	Grimmiaceae
Mosdenia phleoides	species	Poaceae
Perezia ciliosa	species	Asteraceae
Kalanchoe prolifera	species	Crassulaceae
Tylopsis lilifolia	species	Tettigoniidae
Krasilnikovozyma huempii	species	Mrakiaceae
Dienia cylindrostachya	species	Orchidaceae
Schefflera pubigera	species	Araliaceae
Cleome foliosa	species	Cleomaceae
Encephalartos nubimontanus	species	Zamiaceae
Diaporthe musigena	species	Diaporthaceae
Anopheles hyrcanus	species	Culicidae
Phalacroma	genus	Dinophysiaceae
Gilbertiodendron jongkindii	species	Fabaceae
Trigonella suavissima	species	Fabaceae
Facchinia rupestris	species	Caryophyllaceae
Amelanchier utahensis	species	Rosaceae
Oncorhynchus tshawytscha	species	Salmonidae
Fomitiporia sp. PS2 MA-2013	species	Hymenochaetaceae
Cladosporium ramotenellum	species	Cladosporiaceae
Inga sp. 54 TP-2009	species	Fabaceae
Cora aff. elephas 1 RL-2014	species	Hygrophoraceae
Rhynchophora phillipsonii	species	Malpighiaceae
Cortinarius trivialis	species	Cortinariaceae
Regelia velutina	species	Myrtaceae
Salomonia	genus	Polygalaceae
Plagiochila subplana	species	Plagiochilaceae
Inocybe angustifolia	species	Inocybaceae
Pluteus granulatus	species	Pluteaceae
Poa gilgiana	species	Poaceae
Sisyrinchium sarmentosum	species	Iridaceae
Mertensiidae	family	Mertensiidae
Phyllanthus cochinchinensis	species	Phyllanthaceae
Rinorea ovata	species	Violaceae
Alternaria destruens	species	Pleosporaceae
Papiliotrema fonsecae	species	Rhynchogastremataceae
Crithidia mellificae	species	Trypanosomatidae
Agaricus sp. CJL09030205	species	Agaricaceae
Ramaria sp. 8 RG-2012	species	Gomphaceae
Eucalyptus ravida	species	Myrtaceae
Primula frondosa	species	Primulaceae
Glomerella sp. CS19	species	Glomerellaceae
Hemsleya gigantha	species	Cucurbitaceae
Trioncinia	genus	Asteraceae
Pyronema domesticum	species	Pyronemataceae
Trianthema megaspermum	species	Aizoaceae
Diaporthe sp. 2 PRJ-2013	species	Diaporthaceae
Coprinopsis cinerea	species	Psathyrellaceae
Heterorhabditis sp. SGinakshi	species	Heterorhabditidae
Azorella ulicina	species	Apiaceae
Verrucaria nigrescens	species	Verrucariaceae
Diplodia	genus	Botryosphaeriaceae
Readeriella dendritica	species	Mycosphaerellaceae
Santalum	genus	Santalaceae
Platanthera brevicalcarata	species	Orchidaceae
Mappianthus	genus	Icacinaceae
Conopholis	genus	Orobanchaceae
Pilea ecboliophylla	species	Urticaceae
Seseli krylovii	species	Apiaceae
Nemania sp. 2 RV-2015	species	Xylariaceae
Schulzia albiflora	species	Apiaceae
Coniozyma sp. Rr102	species	Dothideaceae
Elenchus japonicus	species	Elenchidae
Eutrema botschantzevii	species	Brassicaceae
Sonchus kirkii	species	Asteraceae
Sibaropsis	genus	Brassicaceae
Gyrodactylus albolacustris	species	Gyrodactylidae
Angomonas ambiguus	species	Trypanosomatidae
Termitomyces sp. TK	species	Lyophyllaceae
Astragalus nezaketiae	species	Fabaceae
Bosmina freyi	species	Bosminidae
Russula raoultii	species	Russulaceae
Meloidogyne arenaria	species	Meloidogynidae
Dichromanthus aurantiacus	species	Orchidaceae
Sarcotoechia serrata	species	Sapindaceae
Stylogomphus	genus	Gomphidae
Termitomyces sp. TB	species	Lyophyllaceae
Cuscuta polygonorum	species	Convolvulaceae
Diplasiolejeunea sp. III SD-2012	species	Lejeuneaceae
Allium parciflorum	species	Amaryllidaceae
Ipomoea tabascana	species	Convolvulaceae
Oenothera rhombipetala	species	Onagraceae
Leptopterigynandrum incurvatum	species	Leskeaceae
Scaevola coccinea	species	Goodeniaceae
Chaerophyllum gunnii	species	Apiaceae
Inocybe kauffmanii	species	Inocybaceae
Telipogon parvulus	species	Orchidaceae
Hoheria glabrata	species	Malvaceae
Aglaia aff. saltatorum Cabalion 2867	species	Meliaceae
Abelia	genus	Caprifoliaceae
Cytospora davidiana	species	Valsaceae
Gymnopilus allantopus	species	Cortinariaceae
Amanita cf. hemibapha RET-0257-8	species	Amanitaceae
Cytospora sp. 39 HL19	species	Valsaceae
Echinostoma	genus	Echinostomatidae
Acleisanthes lanceolata	species	Nyctaginaceae
Conchocarpus macrophyllus	species	Rutaceae
Thalictrum sparsiflorum	species	Ranunculaceae
Cordia polycephala	species	Cordiaceae
Oxalis melanosticta	species	Oxalidaceae
Saccostrea kegaki	species	Ostreidae
Lepraria celata	species	Stereocaulaceae
Gordius cf. robustus N354	species	Gordiidae
Acacia tenuispica	species	Fabaceae
Paradolichodera	genus	Heteroderidae
Isoetes orcuttii	species	Isoetaceae
Festuca circummediterranea	species	Poaceae
Polygala mariana	species	Polygalaceae
Astreopora sp. Kenting CAC-2004	species	Acroporidae
Phaeosphaeria caricicola	species	Phaeosphaeriaceae
Trichoderma lanuginosum	species	Hypocreaceae
Cortinarius eutactus	species	Cortinariaceae
Lobocriconema thornei	species	Criconematidae
Paragnomonia fragariae	species	Sydowiellaceae
Claviceps grohii	species	Clavicipitaceae
Boesenbergia hamiltonii	species	Zingiberaceae
Baeomyces rufus	species	Baeomycetaceae
Penicillium sp. GI734	species	Aspergillaceae
Maxillaria amparoana	species	Orchidaceae
Augouardia letestui	species	Fabaceae
Inocybe cf. favrei MJ3722	species	Inocybaceae
Symbiodinium sp. zanpa 1 col-8	species	Symbiodiniaceae
Elaphomyces asperulus	species	Elaphomycetaceae
Opuntia pittieri	species	Cactaceae
Nannizzia incurvata	species	Arthrodermataceae
Arctostaphylos viscida	species	Ericaceae
Potamogeton distinctus	species	Potamogetonaceae
Symbiodinium sp. zanpa 1 col-6	species	Symbiodiniaceae
Symbiodinium sp. zanpa 1 col-7	species	Symbiodiniaceae
Allium columbianum	species	Amaryllidaceae
Arnica lanceolata	species	Asteraceae
Renealmia alpinia	species	Zingiberaceae
Clypeosphaeria mamillana	species	Xylariaceae
Indofevillea	genus	Cucurbitaceae
Polygala lewtonii	species	Polygalaceae
Fusarium sp. NRRL 26417	species	Nectriaceae
Neofinetia falcata	species	Orchidaceae
Pestalotiopsis parva	species	Sporocadaceae
Etlingera subrecta	species	Zingiberaceae
Ophiopogon megalanthus	species	Asparagaceae
Lumbricidae	family	Lumbricidae
Leucobryum juniperoideum	species	Leucobryaceae
Brunfelsia chiricaspi	species	Solanaceae
Hyptis plectranthoides	species	Lamiaceae
Asanthus thyrsiflorus	species	Asteraceae
Pyrola elliptica	species	Ericaceae
Ecclinusa guianensis	species	Sapotaceae
Candida sp. LEMI3257	species	Debaryomycetaceae
Antrodiella albocinnamomea	species	Coriolaceae
Phaeosolenia platensis	species	Chromocyphellaceae
Monascus sp. S ZA-2013	species	Aspergillaceae
Hannaella kunmingensis	species	Bulleribasidiaceae
Calophoma complanata	species	Didymellaceae
Zornia harmsiana	species	Fabaceae
Euphaea decorata	species	Euphaeidae
Sabellariidae	family	Sabellariidae
Pythium megalacanthum	species	Pythiaceae
Eryngium scaposum	species	Apiaceae
Calonectria hongkongensis	species	Nectriaceae
Craterocapsa alfredica	species	Campanulaceae
Trametes elegans	species	Coriolaceae
Micromussa sp. MNHN IK-2012-14232	species	Lobophylliidae
Croton lundellii	species	Euphorbiaceae
Cortinarius idahoensis	species	Cortinariaceae
Stereocaulaceae	family	Stereocaulaceae
Oreocharis xiangguiensis	species	Gesneriaceae
Trichocladus crinitus	species	Hamamelidaceae
Cyperaceae	family	Cyperaceae
Pectis cf. stenophylla DRH-2014	species	Asteraceae
Chaetopsina pini	species	Nectriaceae
Nepeta mussinii	species	Lamiaceae
Golenkinia longispicula	species	Golenkiniaceae
Hylocereus undatus	species	Cactaceae
Ixiolaena	genus	Asteraceae
Myrcia subterminalis	species	Myrtaceae
Pilobolus kleinii	species	Pilobolaceae
Dictyoneura	genus	Sapindaceae
Polygonum alpestre	species	Polygonaceae
Cymopterus nivalis	species	Apiaceae
Rhodosporidiobolus lusitaniae	species	Sporidiobolaceae
Vicia tetrasperma	species	Fabaceae
Bromus sp. DC-2002	species	Poaceae
Duranta erecta	species	Verbenaceae
Coffea pocsii	species	Rubiaceae
Elaeodendron orientale	species	Celastraceae
Lobaria sp. Hur 040006	species	Lobariaceae
Maxillaria tenuifolia	species	Orchidaceae
Heterorhabditis sonorensis	species	Heterorhabditidae
Cardiospermum sp. Yuan s.n.	species	Sapindaceae
Coccomyxa sp. IB-GF-12	species	Coccomyxaceae
Eucalyptus victoriana	species	Myrtaceae
Pucciniastraceae	family	Pucciniastraceae
Hedera helix	species	Araliaceae
Favia cf. helianthoides NK-2011	species	Mussidae
Lobaria orientalis	species	Lobariaceae
Inga venusta	species	Fabaceae
Diaporthe ambigua	species	Diaporthaceae
Anagyrus nr. pseudococci DBV-2006	species	Encyrtidae
Hydnotrya cerebriformis	species	Discinaceae
Biatriospora mackinnonii	species	Biatriosporaceae
Calceolaria lanata	species	Calceolariaceae
Ogataea salicorniae	species	Pichiaceae
Cordulia	genus	Corduliidae
Eucalyptus obconica	species	Myrtaceae
Ancistrocladus tectorius	species	Ancistrocladaceae
Tubificoides	genus	Tubificidae
Brachionus plicatilis complex sp. JPNAG060	species	Brachionidae
Rhododendron buxifolium	species	Ericaceae
Leucorrhinia pectoralis	species	Libellulidae
Sarcodon leucopus	species	Thelephoraceae
Eremocarya micrantha	species	Boraginaceae
Colletotrichum sp. Vega011	species	Glomerellaceae
Debaryomyces	genus	Debaryomycetaceae
Thelidium methorium	species	Verrucariaceae
Cloacina parva	species	Cloacinidae
Leptographium wingfieldii	species	Ophiostomataceae
Pseudoperonospora humuli	species	Peronosporaceae
Debaryomyces sp. 10NY11	species	Debaryomycetaceae
Hedysarum polybotrys	species	Fabaceae
Myosotis cf. australis 'Livingston wet'	species	Boraginaceae
Colletotrichum beeveri	species	Glomerellaceae
Melhania	genus	Malvaceae
Amusium	genus	Pectinidae
Halimeda minima	species	Halimedaceae
Thamnosma somalensis	species	Rutaceae
Lepanthes werneri	species	Orchidaceae
Ramaria subbotrytis	species	Gomphaceae
Crotalaria vitellina	species	Fabaceae
Pleioluma	genus	Sapotaceae
Debaryomyces vindobonensis	species	Debaryomycetaceae
Glomus sp. 0111	species	Glomeraceae
Nemophila menziesii	species	Hydrophyllaceae
Chaerophyllum bulbosum	species	Apiaceae
Trifolium hybridum	species	Fabaceae
Angophora melanoxylon	species	Myrtaceae
Brandisia	genus	Orobanchaceae
Heliocybe	genus	Polyporaceae
Citrullus rehmii	species	Cucurbitaceae
Alnus rhombifolia	species	Betulaceae
Lamarchea	genus	Myrtaceae
Forstera mackayi	species	Stylidiaceae
Pouteria bangii	species	Sapotaceae
Scudderia	genus	Tettigoniidae
Sabulina verna	species	Caryophyllaceae
Terminalia arjuna	species	Combretaceae
Rivina humilis	species	Petiveriaceae
Polygala bracteolata	species	Polygalaceae
Melinis	genus	Poaceae
Lupinus argenteus	species	Fabaceae
Cuscuta campestris	species	Convolvulaceae
Petrocosmea sericea	species	Gesneriaceae
[Candida] musiphila	species	Trichomonascaceae
Laccodiscus	genus	Sapindaceae
Mucor sp. 1S23A	species	Mucoraceae
Boronia anemonifolia	species	Rutaceae
Calyptrocarya sp. K 11301	species	Cyperaceae
Oncosiphon grandiflorus	species	Asteraceae
Phyllactinia pterostyracis	species	Erysiphaceae
Kalanchoe fedtschenkoi	species	Crassulaceae
Chuquiraga aurea	species	Asteraceae
Coprosma montana	species	Rubiaceae
Inocybe sp. PBM3220	species	Inocybaceae
Absidia glauca	species	Cunninghamellaceae
Eutylenchus excretorius	species	Tylenchidae
Canavalia parviflora	species	Fabaceae
Gigaspermum repens	species	Gigaspermaceae
Flagelloscypha citrispora	species	Tricholomataceae
Senecio pinifolius	species	Asteraceae
Pseudocyphellaria knightii	species	Lobariaceae
Mucor sp. BAB-4704	species	Mucoraceae
Thrips florum	species	Thripidae
Aspergillus xerophilus	species	Aspergillaceae
Downingia pulchella	species	Campanulaceae
Poa cockayneana	species	Poaceae
Wickerhamia sp. UZ1679_14	species	Debaryomycetaceae
Garcinia syzygiifolia	species	Clusiaceae
Rhodiola integrifolia	species	Crassulaceae
Harpochloa falx	species	Poaceae
Ruppia maritima	species	Cymodoceaceae
Alliaria grandifolia	species	Brassicaceae
Menyanthes	genus	Menyanthaceae
Eschscholzia lemmonii	species	Papaveraceae
Tragia furialis	species	Euphorbiaceae
Hedyotis vachellii	species	Rubiaceae
Trichoderma sp. Ir.311	species	Hypocreaceae
Cleistes exilis	species	Orchidaceae
Pectis stella	species	Asteraceae
Lepraria sp. G	species	Stereocaulaceae
Huntiella cryptoformis	species	Ceratocystidaceae
Colletotrichum dianesei	species	Glomerellaceae
Pycnandra fastuosa	species	Sapotaceae
Ocyropsis crystallina	species	Ocyropsidae
Diplostomidae sp. type 1 TGR-2015	species	Diplostomatidae
Lotmaria passim	species	Trypanosomatidae
Conocybe nigrescens	species	Bolbitiaceae
Oncidium altissimum	species	Orchidaceae
Pseudocyphellaria corbettii	species	Lobariaceae
Rhabdosciadium aucheri	species	Apiaceae
Ostreopsis cf. ovata 148EHU	species	Ostreopsidaceae
Bupleurum salicifolium	species	Apiaceae
Amomum durum	species	Zingiberaceae
Tovomita sp. HG 406aa	species	Clusiaceae
Carex burchelliana	species	Cyperaceae
Lepraria	genus	Stereocaulaceae
Hesperoyucca newberryi	species	Asparagaceae
Abobra tenuifolia	species	Cucurbitaceae
Diplasiolejeunea sp. II SD-2012	species	Lejeuneaceae
Cladosporium sp. IBL 03146	species	Cladosporiaceae
Akanthomyces cinereus	species	Cordycipitaceae
Cladosporium sp. IBL 03145	species	Cladosporiaceae
Fusarium sp. CBS 130337	species	Nectriaceae
Ulva muscoides	species	Ulvaceae
Thyronectria	genus	Nectriaceae
Ficus glaberrima	species	Moraceae
Dracophyllum	genus	Ericaceae
Carex aquatilis x Carex recta	species	Cyperaceae
Pseudoleskea incurvata	species	Leskeaceae
Ornithogalum orthophyllum	species	Hyacinthaceae
Matayba laevigata	species	Sapindaceae
Clausocalanus arcuicornis	species	Clausocalanidae
Pelvetia canaliculata	species	Fucaceae
Helosciadium repens	species	Apiaceae
Muellera monilis	species	Fabaceae
Costus lima	species	Costaceae
Campanula scoparia	species	Campanulaceae
Eurotaenia	genus	Anoplocephalidae
Scaphochlamys	genus	Zingiberaceae
Sphaerophorus sp. MW-2003	species	Sphaerophoraceae
Carlina curetum	species	Asteraceae
Minthostachys mollis	species	Lamiaceae
Thalictrum minus	species	Ranunculaceae
Lessonia	genus	Lessoniaceae
Inocybe aff. rimosa TENN MCA859	species	Inocybaceae
Ilex corallina	species	Aquifoliaceae
Ochroconis gamsii	species	Sympoventuriaceae
Alchemilla argyrophylla	species	Rosaceae
Colletotrichum antirrhinicola	species	Glomerellaceae
Celastrus flagellaris	species	Celastraceae
Cortinarius lustrabilis	species	Cortinariaceae
Stenobothrus	genus	Acrididae
Anax parthenope	species	Aeshnidae
Psychotria ammericola	species	Rubiaceae
Centratherum australianum	species	Asteraceae
Keratella	genus	Brachionidae
Yamadazyma sp. 13Y203	species	Debaryomycetaceae
Distichlis palmeri	species	Poaceae
Hesperocnide sandwicensis	species	Urticaceae
Pisolithus sp. TNS-F13374	species	Pisolithaceae
Tricholepidozia	genus	Lepidoziaceae
Momordica dioica	species	Cucurbitaceae
Plagiostoma apiculatum	species	Gnomoniaceae
Trichoderma parapiluliferum	species	Hypocreaceae
Gilbertiodendron sp. Wieringa 5253	species	Fabaceae
Septoriella oudemansii	species	Phaeosphaeriaceae
Nannizzia	genus	Arthrodermataceae
Coenochloris signiensis	species	Oocystaceae
Gayralia	genus	Monostromataceae
Brassica oxyrrhina	species	Brassicaceae
Lyophyllum sp. Aase811014	species	Lyophyllaceae
Amana	genus	Liliaceae
Termitomyces sp. Group2	species	Lyophyllaceae
Termitomyces sp. Group3	species	Lyophyllaceae
Termitomyces sp. Group4	species	Lyophyllaceae
Cercospora	genus	Mycosphaerellaceae
Termitomyces sp. Group6	species	Lyophyllaceae
Genista haensleri	species	Fabaceae
Deightoniella	genus	Magnaporthaceae
Arthroderma olidum	species	Arthrodermataceae
Colletotrichum jacksonii	species	Glomerellaceae
Pouteria fulva	species	Sapotaceae
Chlorocystis sp. IOAC690S	species	Ulotrichaceae
Acanthogilia gloriosa	species	Polemoniaceae
Coelastrum sphaericum	species	Scenedesmaceae
Genea pseudoverrucosa	species	Pyronemataceae
Enteropogon macrostachyus	species	Poaceae
Agrostis exarata	species	Poaceae
Peziza subcitrina	species	Pezizaceae
Pseudoarmillariella ectypoides	species	Tricholomataceae
Homogyne sylvestris	species	Asteraceae
Aegilops ventricosa	species	Poaceae
Guioa sp. SB-2012	species	Sapindaceae
Ilyonectria rufa	species	Nectriaceae
Raveneliaceae	family	Raveneliaceae
Bredemeyera lucida	species	Polygalaceae
Vanderbylia	genus	Polyporaceae
Oxalis sonderiana	species	Oxalidaceae
Cercospora iranica	species	Mycosphaerellaceae
Inocybe sp. TENN063762	species	Inocybaceae
Benedenia	genus	Capsalidae
Mesenchytraeus pelicensis	species	Enchytraeidae
Cylindrocladiella stellenboschensis	species	Nectriaceae
Hoya macgillivrayi	species	Apocynaceae
Trifolium constantinopolitanum	species	Fabaceae
Phyllosticta schimicola	species	Phyllostictaceae
Froelichia interrupta	species	Amaranthaceae
Gaertneriomyces sp. JEL 550	species	Spizellomycetaceae
Russula variicolor	species	Russulaceae
Marasmius sp. NW-2008s	species	Marasmiaceae
Eucalyptus albida	species	Myrtaceae
Entomophthora scatophaga	species	Entomophthoraceae
Hessea	genus	Amaryllidaceae
Lactarius pallidomarginatus	species	Russulaceae
Quercus macranthera	species	Fagaceae
Ficus rivularis	species	Moraceae
Gomphidiaceae	family	Gomphidiaceae
Brachionus plicatilis complex sp. JPNAG037	species	Brachionidae
Cayaponia sp. Ceron 5663	species	Cucurbitaceae
Hydridae	family	Hydridae
Aspergillus corrugatus	species	Aspergillaceae
Macroventuria anomochaeta	species	Didymellaceae
Cytospora sp. XF-2013c	species	Valsaceae
Convolvulus lineatus	species	Convolvulaceae
Reinwardtiodendron	genus	Meliaceae
Chaerophyllum nanhuense	species	Apiaceae
Buxus riparia	species	Buxaceae
Lejeunea catinulifera	species	Lejeuneaceae
Leskeodon	genus	Daltoniaceae
Aphanoascus pinarensis	species	Onygenaceae
Symbiodinium sp. PLTD-1	species	Symbiodiniaceae
Fargesia daminiu	species	Poaceae
Lysimachia glutinosa	species	Primulaceae
Rourea minor	species	Connaraceae
Jumellea	genus	Orchidaceae
Cischweinfia sp. Whitten 2461	species	Orchidaceae
Cyphomyrmex cf. costatus 1 NJM-2012 fungal symbiont NJM-2012	species	Agaricaceae
Peucedanum delavayi	species	Apiaceae
Colpidium	genus	Turaniellidae
Cyrtochilum	genus	Orchidaceae
Neoalsomitra	genus	Cucurbitaceae
Platanthera aquilonis	species	Orchidaceae
Salacca	genus	Arecaceae
Erica abietina	species	Ericaceae
Plenodomus influorescens	species	Leptosphaeriaceae
Rubus setosus	species	Rosaceae
Calanthe	genus	Orchidaceae
Colletotrichum sp.	species	Glomerellaceae
Paraconiothyrium cyclothyrioides	species	Didymosphaeriaceae
Corymbia citriodora	species	Myrtaceae
Brachionus plicatilis complex sp. JPNAG035	species	Brachionidae
Trochiscanthes	genus	Apiaceae
Eurhynchium angustirete	species	Brachytheciaceae
Thelidium	genus	Verrucariaceae
Camellia gilbertii	species	Theaceae
Onixotis triquetra	species	Colchicaceae
Lepraria caesioalba	species	Stereocaulaceae
Bikinia letestui	species	Fabaceae
Habenaria clavata	species	Orchidaceae
Gyrodactylus salaris	species	Gyrodactylidae
Diaporthe sp. 1 ICMP 18917	species	Diaporthaceae
Zygogynum fraterculum	species	Winteraceae
Thamnobryum	genus	Neckeraceae
Guioa semiglauca	species	Sapindaceae
Arthrobotrys sinensis	species	Orbiliaceae
Sairocarpus	genus	Plantaginaceae
Inocybe enigmatica	species	Inocybaceae
Matayba apetala	species	Sapindaceae
Croton micans	species	Euphorbiaceae
Gymnocarpos decandrus	species	Caryophyllaceae
Cladonia conista	species	Cladoniaceae
Oenothera oakesiana	species	Onagraceae
Xiphinema oxycaudatum	species	Longidoridae
Fusarium penzigii	species	Nectriaceae
Diglyphus bimaculatus	species	Eulophidae
Phyteuma persicifolium	species	Campanulaceae
Coenagrion scitulum	species	Coenagrionidae
Disa draconis	species	Orchidaceae
Eucalyptus coccifera	species	Myrtaceae
Daiswa	genus	Melanthiaceae
Youngia	genus	Asteraceae
Alnus alnobetula	species	Betulaceae
Pseudoroegneria	genus	Poaceae
Antrodia	genus	Fomitopsidaceae
Ceratorhiza oryzae-sativae	species	Ceratobasidiaceae
Allium tashkenticum	species	Amaryllidaceae
Aspergillus montevidensis	species	Aspergillaceae
Memecylon sp. 22 RDS-2013	species	Melastomataceae
Pteris tremula	species	Pteridaceae
Dendriscosticta praetextata	species	Lobariaceae
Cordulegastridae	family	Cordulegastridae
Crotalaria medicaginea	species	Fabaceae
Epizoanthus minutus	species	Epizoanthidae
Etlingera hemisphaerica	species	Zingiberaceae
Simplicillium sp. H169	species	Cordycipitaceae
Colletotrichum gigasporum	species	Glomerellaceae
Schoepfia	genus	Schoepfiaceae
Minaria diamantinensis	species	Apocynaceae
Jouvea	genus	Poaceae
Hypotrachyna sp. Hur PH09028-2	species	Parmeliaceae
Laccaria sp.	species	Tricholomataceae
Sarcocystis canis	species	Sarcocystidae
Bracteacoccus bullatus	species	Bracteacoccaceae
Corallocytostroma ornithocopreoides	species	Clavicipitaceae
Dilsea	genus	Dumontiaceae
Monocystis sp. C1_19	species	Monocystidae
Plantago coronopus	species	Plantaginaceae
Bambusa surrecta	species	Poaceae
Cypripedium macranthos	species	Orchidaceae
Puccinia coronati-agrostidis	species	Pucciniaceae
Arbutus	genus	Ericaceae
Jacquemontia ovalifolia	species	Convolvulaceae
Elsholtzia springia	species	Lamiaceae
Gesnouinia arborea	species	Urticaceae
Elymus lanceolatus	species	Poaceae
Eleocharis interstincta	species	Cyperaceae
Chaenothecopsis diabolica	species	Mycocaliciaceae
Tetradenia fruticosa	species	Lamiaceae
Cyrnea	genus	Habronematidae
Coenochloris sp. CCCryo145-01	species	Oocystaceae
Mandragora chinghaiensis	species	Solanaceae
Oreoxis bakeri	species	Apiaceae
Boletus persoonii	species	Boletaceae
Fusarium sp. NRRL 45795	species	Nectriaceae
Descurainia incisa	species	Brassicaceae
Paracyclopina	genus	Cyclopettidae
Entacmaea	genus	Actiniidae
Pilea verrucosa	species	Urticaceae
Acacia dealbata	species	Fabaceae
Sporothrix schenckii	species	Ophiostomataceae
Siphonochilus aethiopicus	species	Zingiberaceae
Neosphaerellopsis	genus	Phaeosphaeriaceae
Pseudocyphellaria multifida	species	Lobariaceae
Saccharomycopsis fodiens	species	Saccharomycopsidaceae
Tolypocladium sp. 20102666	species	Ophiocordycipitaceae
Drechslerella dactyloides	species	Orbiliaceae
Endophyllum osteospermi	species	Pucciniaceae
Trigonopsidaceae	family	Trigonopsidaceae
Closterium	genus	Closteriaceae
Hornstedtia	genus	Zingiberaceae
